idno,netustm,ppltrst,vote,prtvtddk,lvpntyr,tygrtr,gndr,yrbrn,edlvddk,eduyrs,wkhct,wkhtot,grspnum,frlgrsp,inwtm
139061,Not applicable,6,Yes,Dansk Folkeparti - Danish People's Party,1953,40,Male,1938,Folkeskole 6.-8. klasse,9,37,45,Not applicable,Not applicable,57
139144,240,9,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party","Still in parental home, never left 2 months",30,Male,1996,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,25,38,Not applicable,Not applicable,64
139235,60,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1955,50,Female,1938,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",13,37,37,Not applicable,Not applicable,613
139281,1,5,Yes,Refusal,1979,55,Male,1960,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",38,37,37,30000,40000,53
139291,60,Don't know,No,Not applicable,2012,55,Male,1990,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,37,37,26000,Don't know,57
139292,900,Most people can be trusted,Yes,Det Radikale Venstre - The Radical Liberal Party,1992,Never too young,Male,1973,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",18,37,40,52000,Not applicable,49
139298,120,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1973,60,Female,1954,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17,37,37,Not applicable,Not applicable,49
139371,180,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2004,60,Male,1976,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,350000,Not applicable,37
139417,720,3,Yes,Socialdemokratiet - The Social democrats,2015,30,Male,1995,Folkeskole 6.-8. klasse,10,60,60,Not applicable,Not applicable,63
139441,306,5,No,Not applicable,"Still in parental home, never left 2 months",50,Male,2002,Folkeskole 9.-10. klasse,10,1,1,Not applicable,Not applicable,50
139482,480,8,Yes,Det Konservative Folkeparti - Conservative People's Party,2014,Never too young,Male,1991,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",18,37,37,33000,Not applicable,43
139504,35,6,Not eligible to vote,Not applicable,1980,40,Male,1957,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,Refusal,Refusal,48
139543,Not applicable,6,Yes,Alternativet - The Alternative,1976,59,Male,1959,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,350000,450000,76
139546,180,9,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1977,60,Male,1957,Universitetsbachelor. 1. del af kandidatuddannelse,18,38,38,46000,Not applicable,74
139560,720,Most people can be trusted,Yes,Det Radikale Venstre - The Radical Liberal Party,1994,60,Female,1977,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",22,37,45,47000,Not applicable,45
139577,270,5,Yes,Don't know,2006,52,Female,1994,Folkeskole 6.-8. klasse,9,37,45,8000,Don't know,69
139592,30,9,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1974,60,Male,1951,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20,37,45,66500,Not applicable,53
139612,366,7,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1961,65,Female,1944,Folkeskole 6.-8. klasse,7,37,37,Not applicable,Not applicable,106
139638,Not applicable,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1944,60,Male,1930,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,42,Not applicable,Not applicable,83
139681,210,6,Yes,Socialdemokratiet - The Social democrats,1980,60,Female,1962,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,32,32,620000,700000,68
139814,60,5,Yes,Dansk Folkeparti - Danish People's Party,1967,65,Female,1945,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",3,38,40,Not applicable,Not applicable,55
139829,510,9,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1985,60,Male,1967,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",13,39,45,55000,Not applicable,49
140091,180,8,Yes,Socialdemokratiet - The Social democrats,1961,60,Male,1945,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",4,20,22,Not applicable,Not applicable,87
140234,600,9,Yes,Socialdemokratiet - The Social democrats,1980,60,Male,1961,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",21,37,40,48000,55000,40
140278,210,3,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",20,Female,2000,Folkeskole 9.-10. klasse,12,Not applicable,Not applicable,Not applicable,Not applicable,57
140289,330,6,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",Don't know,Female,2002,Folkeskole 9.-10. klasse,9,8,15,No answer,No answer,61
140312,300,9,Yes,Socialdemokratiet - The Social democrats,2009,50,Female,1986,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",17,37,42,Don't know,Not applicable,61
140321,540,8,Yes,Liberal Alliance - Liberal Alliance,2010,55,Male,1994,Universitetsbachelor. 1. del af kandidatuddannelse,17,Not applicable,18,Not applicable,Not applicable,60
140438,300,5,No,Not applicable,1966,Don't know,Male,1951,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15,45,45,Not applicable,Not applicable,89
140448,180,7,Yes,Socialdemokratiet - The Social democrats,2008,60,Male,1987,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",19,40,40,36500,Not applicable,50
140504,75,8,Yes,Liberal Alliance - Liberal Alliance,1990,60,Female,1971,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14,Not applicable,Don't know,19000,Not applicable,81
140523,300,7,Yes,Socialdemokratiet - The Social democrats,1993,65,Male,1974,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15,37,37,30000,35000,62
140616,120,8,Yes,Socialdemokratiet - The Social democrats,1979,63,Male,1955,Folkeskole 9.-10. klasse,9,37,40,Not applicable,Not applicable,79
140618,120,7,Yes,Socialdemokratiet - The Social democrats,1990,60,Male,1973,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,37,28000,Not applicable,48
140647,180,5,Yes,Liberal Alliance - Liberal Alliance,2009,50,Male,1989,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,37,37,28000,Not applicable,53
140757,480,7,Yes,Det Radikale Venstre - The Radical Liberal Party,2007,50,Male,1987,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",18,16,16,Not applicable,Not applicable,62
140843,180,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2005,60,Female,1985,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",6,37,40,43000,Not applicable,48
140856,240,6,Yes,Socialdemokratiet - The Social democrats,2000,65,Male,1982,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",18,43,37,8000,11000,53
140902,570,8,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",45,Male,1997,Folkeskole 9.-10. klasse,14,No answer,15,5000,Not applicable,42
140989,150,9,Yes,Socialdemokratiet - The Social democrats,1990,Don't know,Female,1970,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20,37,37,31000,33000,69
141006,510,6,Not eligible to vote,Not applicable,Never lived with a parent,50,Female,2003,Folkeskole 6.-8. klasse,0,Not applicable,Not applicable,Not applicable,Not applicable,37
141130,30,9,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",Refusal,Female,1999,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,10,10,Not applicable,Not applicable,39
141142,Not applicable,2,Yes,Dansk Folkeparti - Danish People's Party,1953,Never too young,Male,1933,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",2,45,45,Not applicable,Not applicable,65
141227,240,8,No,Not applicable,2007,50,Female,1979,Licentiat,20,37,37,Not applicable,Not applicable,57
141387,90,5,Yes,Other,2013,50,Male,1994,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,66,66,52000,Not applicable,70
141398,90,2,Not eligible to vote,Not applicable,2015,Don't know,Male,2000,Folkeskole 9.-10. klasse,10,21,21,Not applicable,Not applicable,47
141508,120,9,Yes,Refusal,1964,60,Male,1946,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14,40,60,Not applicable,Not applicable,64
141541,360,4,Yes,Socialdemokratiet - The Social democrats,2000,50,Female,1983,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13,37,37,25000,Not applicable,55
141564,120,8,Not eligible to vote,Not applicable,1994,50,Female,1977,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18,30,31,22000,24000,51
141583,180,5,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1964,60,Female,1947,Folkeskole 6.-8. klasse,7,37,37,Not applicable,Not applicable,33
141627,240,7,Yes,Socialdemokratiet - The Social democrats,2018,30,Female,1996,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,Not applicable,17,Not applicable,Not applicable,58
141630,540,6,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1987,60,Female,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17,37,40,32000,37000,38
141665,480,6,Yes,Socialdemokratiet - The Social democrats,1997,Don't know,Male,1974,Other,15,37,37,37000,Not applicable,29
141865,30,Most people can be trusted,Yes,Socialdemokratiet - The Social democrats,1998,60,Male,1978,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",27,37,39,56000,Not applicable,72
141890,Not applicable,7,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",30,Male,2001,Folkeskole 9.-10. klasse,9,12,12,Not applicable,Not applicable,40
141902,240,6,No,Not applicable,2011,50,Female,1993,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",14,8,5,Not applicable,Not applicable,40
141952,900,8,Yes,Det Radikale Venstre - The Radical Liberal Party,1991,60,Male,1969,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18,46,46,68000,Not applicable,37
142009,90,8,Yes,Refusal,1980,63,Male,1965,Folkeskole 9.-10. klasse,9,37,40,8000,Not applicable,41
142013,600,9,Yes,Refusal,1993,Don't know,Male,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",4,37,37,Refusal,Refusal,75
142072,60,8,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1977,Never too young,Female,1960,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",13,7,7,Not applicable,Not applicable,76
142096,120,9,Yes,Socialdemokratiet - The Social democrats,2002,59,Male,1982,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,37,37,27000,35000,53
142110,570,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1988,60,Female,1966,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",12,29,29,31300,Not applicable,59
142203,60,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1975,64,Male,1958,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18,Don't know,65,150000,Not applicable,50
142210,240,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1983,Never too young,Female,1963,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",14,37,37,40000,45000,65
142291,30,6,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1959,Don't know,Female,1938,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",8,7,7,Not applicable,Not applicable,74
142311,300,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1987,50,Female,1967,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13,37,40,25000,30000,48
142419,510,6,Yes,Liberal Alliance - Liberal Alliance,2013,60,Female,1994,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15,37,40,17900,25000,78
142473,420,3,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",50,Female,2003,Folkeskole 6.-8. klasse,9,Not applicable,Not applicable,Not applicable,Not applicable,53
142527,15,7,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1968,Never too young,Male,1949,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15,37,37,Not applicable,Not applicable,57
142588,Not applicable,6,Yes,Socialdemokratiet - The Social democrats,1962,65,Male,1941,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12,37,42,Not applicable,Not applicable,85
142704,600,3,Yes,Liberal Alliance - Liberal Alliance,2016,Don't know,Male,1994,Universitetsbachelor. 1. del af kandidatuddannelse,18,7,7,Not applicable,Not applicable,55
142781,Not applicable,Most people can be trusted,Yes,Socialdemokratiet - The Social democrats,1964,Never too young,Female,1944,Folkeskole 6.-8. klasse,8,35,35,Not applicable,Not applicable,54
142788,Not applicable,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1968,60,Female,1938,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,37,37,Not applicable,Not applicable,73
142803,90,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1986,60,Female,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",5,37,40,22500,24000,59
142894,60,6,Yes,Socialdemokratiet - The Social democrats,1964,60,Male,1938,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",4,40,50,Not applicable,Not applicable,58
142986,Not applicable,7,Yes,Socialdemokratiet - The Social democrats,1974,62,Female,1952,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15,37,37,Not applicable,Not applicable,91
143058,150,5,Yes,Socialdemokratiet - The Social democrats,1998,64,Female,1978,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,32,32,20500,Not applicable,85
143079,60,4,Yes,Socialdemokratiet - The Social democrats,1964,60,Male,1945,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11,37,41,Not applicable,Not applicable,73
143081,120,7,Yes,Dansk Folkeparti - Danish People's Party,1990,60,Male,1971,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",17,37,45,31000,Not applicable,59
143095,480,2,No,Not applicable,2012,65,Male,1987,Folkeskole 9.-10. klasse,9,Not applicable,Not applicable,Not applicable,Not applicable,43
143183,120,5,Not eligible to vote,Not applicable,"Still in parental home, never left 2 months",30,Female,2001,Folkeskole 9.-10. klasse,10,15,15,5000,Not applicable,150
143205,30,Most people can be trusted,Yes,Socialdemokratiet - The Social democrats,1975,Don't know,Female,1958,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,37,37,33545,36000,55
143219,Not applicable,8,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1986,50,Female,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",17,15,15,Not applicable,Not applicable,58
143260,180,4,No,Not applicable,1994,30,Male,1970,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15,37,40,27000,30000,39
143387,Not applicable,8,Yes,Socialdemokratiet - The Social democrats,1971,55,Female,1952,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14,30,30,Not applicable,Not applicable,49
143403,Not applicable,4,Yes,Dansk Folkeparti - Danish People's Party,1984,35,Male,1948,Folkeskole 6.-8. klasse,7,37,37,Not applicable,Not applicable,62
143407,120,9,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1974,59,Female,1957,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15,20,20,Not applicable,Not applicable,59
143522,150,9,Yes,Det Konservative Folkeparti - Conservative People's Party,1977,50,Female,1952,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",20,10,10,12000,12000,65
143560,30,9,Yes,Det Konservative Folkeparti - Conservative People's Party,1954,60,Male,1936,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12,40,40,Not applicable,Not applicable,112
143609,60,8,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1975,60,Female,1957,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16,30,32,36000,Not applicable,41
143622,240,7,Yes,Liberal Alliance - Liberal Alliance,1989,55,Female,1969,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",15,37,50,55000,Not applicable,42
143817,152,Most people can be trusted,Yes,Det Radikale Venstre - The Radical Liberal Party,1970,62,Male,1949,Universitetsbachelor. 1. del af kandidatuddannelse,19,40,50,Not applicable,Not applicable,60
